Time,Subfloor,HotAisle,Ceiling
791.15,58.2684,0.9091,20.2597
792.478,57.8355,0.8225,20.4762
793.805,57.7489,0.8225,20.9524
795.133,57.6623,0.8658,21.2987
796.46,57.2727,0.9524,22.3377
797.788,57.013,1.2121,24.1126
799.115,56.6234,3.3333,25.0216
800.442,56.7532,4.4156,26.0173
801.77,56.9697,5.0649,27.5325
803.097,57.4026,5.3247,28.4416
804.425,57.619,6.4935,27.4459
805.752,58.0087,6.3636,26.7965
807.08,58.2251,5.9307,25.7143
808.407,58.5281,5.1948,21.9481
809.735,59.0909,3.8095,20.6926
811.062,59.4372,2.6407,19.8701
812.389,59.7403,2.2078,18.7013
813.717,60.303,1.5152,18.7446
815.044,60.6061,0.9957,19.2208
816.372,60.8658,0.7792,19.6537
817.699,61.0823,0.7359,20.4329
819.027,60.9524,0.6926,22.3377
820.354,60.5195,0.6061,22.8571
821.681,60.2165,0.6061,23.3333
823.009,59.4372,0.6061,23.1602
824.336,58.7879,0.6494,22.684
825.664,58.2684,0.6061,21.9913
826.991,58.0519,0.6061,21.9048
828.319,57.7489,0.7359,22.684
829.646,57.8355,0.8225,22.9437
830.973,57.9221,1.4719,22.987
832.301,58.1385,1.5584,21.6017
833.628,58.0952,1.7749,19.8268
834.956,58.0519,1.9481,18.3117
836.283,57.7489,1.8182,17.5325
837.611,57.5758,1.645,17.316
838.938,57.4892,1.0823,19.0909
840.265,57.619,1.039,19.6537
841.593,57.9221,2.8571,21.5152
842.92,58.1818,2.9437,21.4286
844.248,58.4848,3.0303,21.3853
845.575,58.7013,3.4632,21.4286
846.903,59.0043,3.6797,21.3853
848.23,59.3939,3.29,21.342
849.558,59.5671,2.7273,21.6017
850.885,59.5671,1.9913,22.3377
852.212,58.961,1.8182,24.026
853.54,58.658,1.5152,24.1126
854.867,58.4848,1.5584,23.8528
856.195,58.355,1.8182,23.1602
857.522,57.5325,2.1212,23.1602
858.85,57.4459,2.2944,23.9394
860.177,57.4459,2.3377,24.026
861.504,57.5325,2.2511,23.9394
862.832,57.7056,2.0779,23.5498
864.159,58.2251,1.9048,22.9004
865.487,58.355,1.9048,20.8658
866.814,58.4416,1.9913,19.9567
868.142,58.5281,2.1212,19.7835
869.469,58.3983,2.1645,20.4762
870.796,58.2251,2.5974,20.9091
872.124,58.0087,2.8139,21.9048
873.451,57.8788,3.2035,23.9827
874.779,58.0952,3.7229,25.4545
876.106,58.2684,4.2857,27.4026
877.434,58.3117,4.5022,28.355
878.761,58.2684,4.632,28.1818
880.088,58.2251,4.632,26.8831
881.416,58.2684,4.5887,25.1515
882.743,58.3983,4.5887,23.7662
884.071,58.7879,4.7186,22.5108
885.398,59.0043,4.4156,21.3853
886.726,59.3074,4.329,20.6494
888.053,59.4805,3.8961,20.8225
889.381,59.4805,3.6364,21.5584
890.708,59.2208,3.3766,22.6407
892.035,59.0909,2.7706,22.7706
893.363,58.961,2.381,22.0779
894.69,58.658,2.5108,21.9913
896.018,58.3117,3.8961,21.8615
897.345,58.2251,4.1558,20.9524
898.673,57.8788,4.5455,20.5195
900,57.5758,4.9351,20.0433
901.327,57.4026,5.2814,19.4805
902.655,57.0996,5.8009,19.2641
903.982,56.8398,5.4113,19.4372
905.31,56.8831,4.4156,19.3074
906.637,57.013,3.9394,19.4805
907.965,57.316,3.3333,21.9481
909.292,57.4892,2.987,22.8571
910.619,57.4026,2.5541,23.4199
911.947,57.2727,2.9004,24.6753
913.274,57.316,3.3766,24.1126
914.602,57.3593,3.4199,24.1558
915.929,57.6623,3.5065,24.632
917.257,57.7922,3.9827,24.7619
918.584,58.1385,3.6364,24.6753
919.912,58.2684,3.4199,24.632
921.239,58.4848,2.9004,24.4156
922.566,58.5281,2.9004,24.4156
923.894,58.658,2.2511,23.8528
925.221,58.7446,2.1645,23.5065
926.549,58.8745,2.0779,22.4675
927.876,58.961,1.7749,22.3377
929.204,58.8312,1.6883,22.4242
930.531,58.5714,2.0346,22.987
931.858,58.4848,2.5541,23.9394
933.186,58.355,2.7706,25.8009
934.513,57.619,2.8139,26.7965
935.841,57.5758,3.6797,28.0519
937.168,57.4459,3.7662,27.6623
938.496,56.7965,4.1991,27.1861
939.823,56.1039,4.9351,26.4935
